#h	fwdEuler	bwdEuler	Heun	RK4
102920 	1.95582148299067e-06 	1.95582383089032e-06 	7.81377185177234e-11 	8.35331803727968e-13
105925 	1.90035015612544e-06 	1.90032518920802e-06 	5.90099080710615e-11 	3.50164341966774e-13
109018 	1.84642121281442e-06 	1.84642177036842e-06 	6.84645673487694e-11 	1.81721304670646e-12
112201 	1.79405154066004e-06 	1.7940284797735e-06 	5.37954125690021e-11 	2.07456274381457e-12
115478 	1.74312806389132e-06 	1.74312926337628e-06 	6.22752960310891e-11 	5.36237720893951e-13
118850 	1.693672938341e-06 	1.69367420266298e-06 	5.61113377983702e-11 	4.32764934998886e-13
122320 	1.64562531201895e-06 	1.64562603632845e-06 	5.42559330796166e-11 	2.76001443921814e-13
125892 	1.5989331476618e-06 	1.59893209983331e-06 	5.26201304751339e-11 	1.11088915843993e-12
129568 	1.55356931985651e-06 	1.55357058795325e-06 	4.81477080427339e-11 	1.67443836573966e-12
133352 	1.5094854088904e-06 	1.50948669563888e-06 	4.40150138558693e-11 	7.66053886991358e-14
137246 	1.46665738642859e-06 	1.46665792244427e-06 	4.12958556239573e-11 	4.35207425653061e-14
141253 	1.42505848477192e-06 	1.42504512057329e-06 	3.44251294137621e-11 	2.42605935341089e-12
145378 	1.38461579157756e-06 	1.38461629717312e-06 	3.82216480687703e-11 	7.66053886991358e-14
149623 	1.34532930329279e-06 	1.34533467543996e-06 	3.99258404115699e-11 	5.48161516178425e-12
153992 	1.30716392154895e-06 	1.30716455370994e-06 	3.20952153742837e-11 	1.65045754840776e-12
158489 	1.27007924732858e-06 	1.2700664733245e-06 	2.58046917167576e-11 	7.16537940093076e-13
163117 	1.2340433959146e-06 	1.23403376872666e-06 	2.44271269878027e-11 	7.68718422250458e-13
167880 	1.19902691619878e-06 	1.19902827067087e-06 	2.84563483887723e-11 	2.06479278119787e-12
172782 	1.16500964719712e-06 	1.16500881164328e-06 	2.67783573093539e-11 	2.15316653395803e-12
177827 	1.1319545576427e-06 	1.1319594057646e-06 	2.90281132464543e-11 	4.93849405813762e-12
183020 	1.09983991247731e-06 	1.09983775531397e-06 	2.15587547813811e-11 	1.78057568689383e-12
188364 	1.06863511728506e-06 	1.06863447690841e-06 	2.23594476267408e-11 	1.75948144942595e-12
193865 	1.0383153623561e-06 	1.03830916531322e-06 	1.91842097763129e-11 	1.32382993456304e-12
199526 	1.00885265541528e-06 	1.00885297715791e-06 	2.0095924924135e-11 	4.78728168218368e-13
205352 	9.80230038249985e-07 	9.80231367186946e-07 	1.88589144300977e-11 	1.85540471875356e-12
211348 	9.52420597055692e-07 	9.52418139688049e-07 	1.78845827036866e-11 	5.28022070511724e-13
217520 	9.25396302697834e-07 	9.25398189854931e-07 	1.91746618583011e-11 	5.33129096425e-13
223872 	8.99139155574602e-07 	8.99141695542838e-07 	1.57767132691333e-11 	3.02424751907893e-12
230409 	8.73634453224525e-07 	8.7362989242834e-07 	1.16846532449699e-11 	3.38196137761315e-12
237137 	8.48846225975919e-07 	8.48837015565707e-07 	1.12068132551713e-11 	9.2148511043888e-13
244061 	8.24765438167674e-07 	8.24758213724408e-07 	1.31452626561668e-11 	8.67306226837172e-13
251188 	8.01360188873446e-07 	8.01358611912661e-07 	1.50091050699075e-11 	4.27879953690535e-13
258523 	7.78623170161197e-07 	7.78621401131829e-07 	9.38404909334167e-12 	1.86628490439489e-12
266072 	7.56533645507318e-07 	7.56534648704843e-07 	7.63544782955705e-12 	3.5775826745521e-12
273841 	7.35071898017026e-07 	7.35066180146404e-07 	5.05062658362476e-12 	9.43467526326458e-13
281838 	7.14213133745645e-07 	7.14213497454708e-07 	6.43907149822098e-12 	6.65689725565244e-13
290068 	6.93949457231113e-07 	6.93949785190995e-07 	5.4634075041804e-12 	3.90509846681653e-12
298538 	6.74258572752606e-07 	6.74255293597881e-07 	8.42304004322614e-12 	7.85371767619836e-13
307255 	6.55129500426455e-07 	6.55125802495604e-07 	8.38284996973471e-12 	1.50635059981141e-12
316227 	6.36542684784303e-07 	6.36538968645795e-07 	4.48086012738713e-12 	2.20690132834989e-12
325461 	6.18484636394356e-07 	6.18482089764782e-07 	1.90358839802229e-12 	2.87592172298901e-12
334965 	6.00938022010666e-07 	6.00931103100777e-07 	4.85478324208088e-12 	1.01718633516157e-12
344746 	5.83883283278297e-07 	5.83879841364876e-07 	1.02788888511895e-11 	3.10951264737014e-12
354813 	5.67318626298885e-07 	5.67318394928407e-07 	4.96336305388922e-12 	3.10174108619776e-12
