#part 	tau 	tpccorr
0	13	0.0752489
0	14	0.0719837
0	15	0.0678786
0	16	0.0624818
0	17	0.0543547
0	18	0.0471666
0	19	0.0401564
0	20	0.0378205
0	21	0.0348557
0	22	0.0285633
0	23	0.0199947
0	24	0.0151358
0	25	0.00976222
0	26	0.00290936
0	27	-0.00546684
0	28	-0.010644
0	29	-0.0141766
0	30	-0.0175476
0	31	-0.024316
0	32	-0.0335655
0	33	-0.041188
0	34	-0.0476705
0	35	-0.0502015
0	36	-0.0538781
0	37	-0.0562275
0	38	-0.0614024
0	39	-0.0628737
0	40	-0.0625415
0	41	-0.0645251
0	42	-0.0669438
0	43	-0.0660418
0	44	-0.062865
0	45	-0.0587967
0	46	-0.0571873
0	47	-0.0571953
0	48	-0.0565592
0	49	-0.0549158
0	50	-0.0530153
0	51	-0.0540945
0	52	-0.0566465
0	53	-0.056472
0	54	-0.0606128
0	55	-0.0622567
0	56	-0.0636323
0	57	-0.0626115
0	58	-0.0654383
0	59	-0.0703293
0	60	-0.0702583
0	61	-0.0659593
0	62	-0.0634208
0	63	-0.0621997
0	0	0.114367
0	1	0.103214
0	2	0.0954403
0	3	0.0872125
0	4	0.0785429
0	5	0.072004
0	6	0.0655918
0	7	0.0605462
0	8	0.0560068
0	9	0.0520506
0	10	0.0476963
0	11	0.0444079
0	12	0.0419528
0	13	0.040507
0	14	0.040036
0	15	0.0383778
0	16	0.0380076
0	17	0.03824
0	18	0.0367807
0	19	0.0356814
0	20	0.0316097
0	21	0.0297623
0	22	0.0281896
0	23	0.0247216
0	24	0.0180835
0	25	0.0131866
0	26	0.00953222
0	27	0.00614635
0	28	0.00229316
0	29	-0.000589454
0	30	-0.00559962
0	31	-0.00922202
0	32	-0.0137974
0	33	-0.0194636
0	34	-0.0258755
0	35	-0.0284492
0	36	-0.0298237
0	37	-0.032872
0	38	-0.0322886
0	39	-0.0325937
0	40	-0.0307357
0	41	-0.0317427
0	42	-0.0356566
0	43	-0.0398755
0	44	-0.0423544
0	45	-0.0418544
0	46	-0.0440316
0	47	-0.042093
0	48	-0.04381
0	49	-0.0463315
0	50	-0.046636
0	51	-0.0485132
0	52	-0.0493887
0	53	-0.0494433
0	54	-0.0472812
0	55	-0.0458174
0	56	-0.0455351
0	57	-0.0446186
0	58	-0.0418285
0	59	-0.0429598
0	60	-0.0440761
0	61	-0.0441515
0	62	-0.0454286
0	63	-0.0460556
0	0	0.143394
0	1	0.131675
0	2	0.121155
0	3	0.113239
0	4	0.102903
0	5	0.0954577
0	6	0.089248
0	7	0.0823051
0	8	0.0764935
0	9	0.0724444
0	10	0.0692566
0	11	0.0693191
0	12	0.0683798
0	13	0.0646237
0	14	0.0616116
0	15	0.0597325
0	16	0.0572995
0	17	0.0526785
0	18	0.0489095
0	19	0.0466695
0	20	0.0453305
0	21	0.0438383
0	22	0.0403196
0	23	0.0364778
0	24	0.0333756
0	25	0.0288408
0	26	0.025641
0	27	0.0228897
0	28	0.0195719
0	29	0.0146883
0	30	0.00842707
0	31	0.00330564
0	32	-0.000346826
0	33	-0.00600737
0	34	-0.0150253
0	35	-0.0247526
0	36	-0.0352401
0	37	-0.041998
0	38	-0.0465917
0	39	-0.0503302
0	40	-0.0530741
0	41	-0.0565966
0	42	-0.0580416
0	43	-0.0575826
0	44	-0.0530191
0	45	-0.0504571
0	46	-0.0497312
0	47	-0.047364
0	48	-0.0470087
0	49	-0.0465854
0	50	-0.0468451
0	51	-0.052867
0	52	-0.0613635
0	53	-0.0651526
0	54	-0.0714043
0	55	-0.0757296
0	56	-0.0788794
0	57	-0.0848019
0	58	-0.0893945
0	59	-0.0921126
0	60	-0.093643
0	61	-0.0929372
0	62	-0.0924147
0	63	-0.0934089
0	0	0.129694
0	1	0.118515
0	2	0.11275
0	3	0.105562
0	4	0.0994229
0	5	0.0920294
0	6	0.0877527
0	7	0.0858419
0	8	0.0823585
0	9	0.0780769
0	10	0.071827
0	11	0.0674372
0	12	0.0611665
0	13	0.054867
0	14	0.0522205
0	15	0.0486789
0	16	0.0462539
0	17	0.0442657
0	18	0.0422733
0	19	0.0374016
0	20	0.0339482
0	21	0.0302931
0	22	0.0236933
0	23	0.0187597
0	24	0.0114548
0	25	0.00893534
0	26	0.00284211
0	27	-0.00131676
0	28	-0.00472411
0	29	-0.00528362
0	30	-0.0082389
0	31	-0.0106558
0	32	-0.0121867
0	33	-0.015452
0	34	-0.0195432
0	35	-0.0209215
0	36	-0.0232495
0	37	-0.0238974
0	38	-0.0255795
0	39	-0.0262888
0	40	-0.0288273
0	41	-0.0316333
0	42	-0.037864
0	43	-0.0402881
0	44	-0.0418792
0	45	-0.0446541
0	46	-0.0439414
0	47	-0.0444619
0	48	-0.0441747
0	49	-0.0478692
0	50	-0.0506004
0	51	-0.0548904
0	52	-0.0579805
0	53	-0.0618967
0	54	-0.0635493
0	55	-0.0642344
0	56	-0.0658329
0	57	-0.067886
0	58	-0.0702769
0	59	-0.0728656
0	60	-0.0752553
0	61	-0.0772845
0	62	-0.0777565
0	63	-0.0802859
0	0	0.170724
0	1	0.158384
0	2	0.144472
0	3	0.131875
0	4	0.11835
0	5	0.110848
0	6	0.104043
0	7	0.0950631
0	8	0.091158
0	9	0.0874867
0	10	0.0813395
0	11	0.0738834
0	12	0.0635197
0	13	0.0549301
0	14	0.0456434
0	15	0.039537
0	16	0.0325843
0	17	0.0259144
0	18	0.02378
0	19	0.0227511
0	20	0.0182847
0	21	0.0152701
0	22	0.00839106
0	23	5.50093e-05
0	24	-0.00635449
0	25	-0.0148207
0	26	-0.0210546
0	27	-0.0205917
0	28	-0.0174809
0	29	-0.015553
0	30	-0.0154096
0	31	-0.0193856
0	32	-0.0223226
0	33	-0.0248238
0	34	-0.0233528
0	35	-0.0241309
0	36	-0.0229097
0	37	-0.0202123
0	38	-0.0185224
0	39	-0.0167723
0	40	-0.0178674
0	41	-0.0227226
0	42	-0.0262398
0	43	-0.0312961
0	44	-0.037927
0	45	-0.0402651
0	46	-0.0443523
0	47	-0.0463828
0	48	-0.046035
0	49	-0.0455353
0	50	-0.0464419
0	51	-0.0472224
0	52	-0.0521139
0	53	-0.0558872
0	54	-0.0611873
0	55	-0.0647191
0	56	-0.0670462
0	57	-0.0684128
0	58	-0.0681205
0	59	-0.0712982
0	60	-0.0767412
0	61	-0.0794801
0	62	-0.0832362
0	63	-0.0865132
0	0	0.229912
0	1	0.217556
0	2	0.206141
0	3	0.196128
0	4	0.186501
0	5	0.173693
0	6	0.16077
0	7	0.144628
0	8	0.130003
0	9	0.117611
0	10	0.108733
0	11	0.0987271
0	12	0.0883184
0	13	0.0787037
0	14	0.0717204
0	15	0.0634901
0	16	0.0542736
0	17	0.0474631
0	18	0.0377632
0	19	0.026433
0	20	0.0171268
0	21	0.00890301
0	22	-0.00119217
0	23	-0.00986245
0	24	-0.0164928
0	25	-0.0230346
0	26	-0.0281807
0	27	-0.0320438
0	28	-0.0353946
0	29	-0.0377052
0	30	-0.0388921
0	31	-0.0385025
0	32	-0.0370806
0	33	-0.0383206
0	34	-0.0346817
0	35	-0.0314357
0	36	-0.027306
0	37	-0.0233544
0	38	-0.020013
0	39	-0.0180201
0	40	-0.0159369
0	41	-0.0134055
0	42	-0.0142231
0	43	-0.0177237
0	44	-0.0219989
0	45	-0.0281102
0	46	-0.0339988
0	47	-0.0431543
0	48	-0.0536696
0	49	-0.0629476
0	50	-0.0718748
0	51	-0.0786943
0	52	-0.082323
0	53	-0.0889862
0	54	-0.0966023
0	55	-0.100728
0	56	-0.106825
0	57	-0.110228
0	58	-0.113125
0	59	-0.119241
0	60	-0.127334
0	61	-0.130299
0	62	-0.130949
0	63	-0.130343
0	0	0.16163
0	1	0.150415
0	2	0.139769
0	3	0.127756
0	4	0.114062
0	5	0.0997888
0	6	0.0863675
0	7	0.0719574
0	8	0.0568521
0	9	0.0433049
0	10	0.0296921
0	11	0.0175119
0	12	0.00683303
0	13	-0.00138216
0	14	-0.00816986
0	15	-0.015843
0	16	-0.0237472
0	17	-0.0328434
0	18	-0.0387046
0	19	-0.0406501
0	20	-0.0436682
0	21	-0.043066
0	22	-0.0414895
0	23	-0.0389875
0	24	-0.035566
0	25	-0.034538
0	26	-0.035276
0	27	-0.0335206
0	28	-0.0291424
0	29	-0.0271368
0	30	-0.0205826
0	31	-0.0151306
0	32	-0.0105585
0	33	-0.00504642
0	34	0.00321388
0	35	0.0106166
0	36	0.0162963
0	37	0.0218197
0	38	0.0266128
0	39	0.0292533
0	40	0.0288459
0	41	0.0274706
0	42	0.0250404
0	43	0.0231767
0	44	0.0232788
0	45	0.0215606
0	46	0.0217088
0	47	0.0194645
0	48	0.0171329
0	49	0.0152118
0	50	0.0119354
0	51	0.00521635
0	52	-0.00383506
0	53	-0.012437
0	54	-0.0226336
0	55	-0.0356482
0	56	-0.0489146
0	57	-0.0621065
0	58	-0.0715304
0	59	-0.0824803
0	60	-0.0924538
0	61	-0.10048
0	62	-0.105003
0	63	-0.106518
0	0	0.123288
0	1	0.110045
0	2	0.0998491
0	3	0.091534
0	4	0.0809378
0	5	0.0719187
0	6	0.0614301
0	7	0.0509757
0	8	0.0442028
0	9	0.0381545
0	10	0.0346457
0	11	0.0340313
0	12	0.0313195
0	13	0.0286581
0	14	0.02922
0	15	0.028434
0	16	0.0286559
0	17	0.026418
0	18	0.0233803
0	19	0.0209578
0	20	0.0200949
0	21	0.0192877
0	22	0.0181426
0	23	0.0119078
0	24	0.0090689
0	25	0.00881391
0	26	0.00730631
0	27	0.00665997
0	28	0.00569189
0	29	0.00281762
0	30	0.00723403
0	31	0.00959845
0	32	0.0102909
0	33	0.0121985
0	34	0.00957495
0	35	0.003237
0	36	-0.00024271
0	37	-0.00539318
0	38	-0.0118996
0	39	-0.0195398
0	40	-0.0285435
0	41	-0.0335665
0	42	-0.0347565
0	43	-0.0378915
0	44	-0.0393011
0	45	-0.0414481
0	46	-0.0439543
0	47	-0.042725
0	48	-0.0428789
0	49	-0.04422
0	50	-0.0468577
0	51	-0.0486021
0	52	-0.0484499
0	53	-0.0499181
0	54	-0.0510428
0	55	-0.0502546
0	56	-0.0497462
0	57	-0.0512659
0	58	-0.047869
0	59	-0.0492321
0	60	-0.0515575
0	61	-0.0524716
0	62	-0.0552737
0	63	-0.053537
0	0	0.144789
0	1	0.133038
0	2	0.121101
0	3	0.111567
0	4	0.103261
0	5	0.0947869
0	6	0.0845394
0	7	0.0752278
0	8	0.0668928
0	9	0.061361
0	10	0.0540311
0	11	0.0459343
0	12	0.0403257
0	13	0.0357625
0	14	0.0294255
0	15	0.0245417
0	16	0.020377
0	17	0.0196097
0	18	0.0192581
0	19	0.0199862
0	20	0.019648
0	21	0.0210061
0	22	0.024553
0	23	0.0272092
0	24	0.0264378
0	25	0.0246242
0	26	0.023072
0	27	0.0185859
0	28	0.014174
0	29	0.00904865
0	30	0.00650887
0	31	0.001869
0	32	-0.00258069
0	33	-0.00564625
0	34	-0.00634381
0	35	-0.00556993
0	36	-0.00398633
0	37	-0.00628672
0	38	-0.00762132
0	39	-0.0114316
0	40	-0.0190127
0	41	-0.0236199
0	42	-0.0268893
0	43	-0.0295985
0	44	-0.0336146
0	45	-0.0386325
0	46	-0.0434582
0	47	-0.0459008
0	48	-0.0480968
0	49	-0.0531607
0	50	-0.060604
0	51	-0.0650441
0	52	-0.0679585
0	53	-0.0688418
0	54	-0.0732873
0	55	-0.0773241
0	56	-0.0762793
0	57	-0.0762362
0	58	-0.0749287
0	59	-0.0760845
0	60	-0.0743876
0	61	-0.0713881
0	62	-0.0696501
0	63	-0.0703769
0	0	0.168462
0	1	0.159447
0	2	0.148976
0	3	0.140458
0	4	0.130342
0	5	0.123023
0	6	0.115909
0	7	0.106396
0	8	0.0955536
0	9	0.0834358
0	10	0.0725975
0	11	0.0648633
0	12	0.0582841
0	13	0.0517893
0	14	0.0449237
0	15	0.0368153
0	16	0.0291243
0	17	0.0225079
0	18	0.017244
0	19	0.015294
0	20	0.013061
0	21	0.0119046
0	22	0.0118436
0	23	0.0114918
0	24	0.0109843
0	25	0.0119862
0	26	0.0141385
0	27	0.016698
0	28	0.0178175
0	29	0.0162067
0	30	0.0151516
0	31	0.0146512
0	32	0.0138911
0	33	0.0139712
0	34	0.0136814
0	35	0.0120074
0	36	0.00707459
0	37	0.000212401
0	38	-0.0054752
0	39	-0.012108
0	40	-0.0201816
0	41	-0.0282365
0	42	-0.0348673
0	43	-0.0439021
0	44	-0.053287
0	45	-0.05996
0	46	-0.0669736
0	47	-0.0729596
0	48	-0.0787451
0	49	-0.0831102
0	50	-0.0843345
0	51	-0.0873963
0	52	-0.0898192
0	53	-0.0894395
0	54	-0.0886342
0	55	-0.0864745
0	56	-0.0854029
0	57	-0.0858927
0	58	-0.0855905
0	59	-0.0864784
0	60	-0.0882119
0	61	-0.0878664
0	62	-0.0886956
0	63	-0.0893387
0	0	0.178839
0	1	0.169771
0	2	0.159259
0	3	0.147592
0	4	0.134302
0	5	0.122829
0	6	0.111932
0	7	0.100571
0	8	0.0887095
0	9	0.0794657
0	10	0.0686114
0	11	0.0567287
0	12	0.0447414
0	13	0.0327686
0	14	0.0234869
0	15	0.018152
0	16	0.0123532
0	17	0.00798276
0	18	0.00566918
0	19	0.00421802
0	20	0.0010206
0	21	-0.00559077
0	22	-0.0133332
0	23	-0.0207698
0	24	-0.0260369
0	25	-0.0264987
0	26	-0.0246982
0	27	-0.0223749
0	28	-0.0193132
0	29	-0.0159822
0	30	-0.0130074
0	31	-0.00980298
0	32	-0.00944805
0	33	-0.0086097
0	34	-0.00648989
0	35	-0.00484797
0	36	-0.00295597
0	37	-0.00197974
0	38	-0.00243701
0	39	-0.00467668
0	40	-0.00914742
0	41	-0.0151265
0	42	-0.0231414
0	43	-0.0322478
0	44	-0.0401514
0	45	-0.0441724
0	46	-0.0450235
0	47	-0.0457434
0	48	-0.0446494
0	49	-0.0449972
0	50	-0.0466095
0	51	-0.0473571
0	52	-0.0485241
0	53	-0.0515017
0	54	-0.0523076
0	55	-0.0547774
0	56	-0.0576378
0	57	-0.059339
0	58	-0.0618548
0	59	-0.0650876
0	60	-0.0696844
0	61	-0.0737159
0	62	-0.0801965
0	63	-0.0848802
0	0	0.130325
0	1	0.120664
0	2	0.111683
0	3	0.103325
0	4	0.093715
0	5	0.0835975
0	6	0.0721467
0	7	0.0642425
0	8	0.0556951
0	9	0.0474782
0	10	0.0413115
0	11	0.0338779
0	12	0.027991
0	13	0.0236079
0	14	0.0194282
0	15	0.0158392
0	16	0.0115277
0	17	0.0104773
0	18	0.01022
0	19	0.0083011
0	20	0.00679294
0	21	0.00171113
0	22	-0.00355881
0	23	-0.00905667
0	24	-0.0166171
0	25	-0.0192735
0	26	-0.0212139
0	27	-0.0236602
0	28	-0.0263249
0	29	-0.0270633
0	30	-0.0254309
0	31	-0.0244971
0	32	-0.0235538
0	33	-0.0212411
0	34	-0.0201594
0	35	-0.0202023
0	36	-0.0192501
0	37	-0.0182133
0	38	-0.0167272
0	39	-0.0143371
0	40	-0.0117048
0	41	-0.0106183
0	42	-0.0119128
0	43	-0.0131459
0	44	-0.0158589
0	45	-0.0176642
0	46	-0.0205354
0	47	-0.0246279
0	48	-0.025336
0	49	-0.0283036
0	50	-0.0310398
0	51	-0.0312349
0	52	-0.029392
0	53	-0.0276908
0	54	-0.0293536
0	55	-0.0321163
0	56	-0.0349259
0	57	-0.0368341
0	58	-0.0392316
0	59	-0.0394607
0	60	-0.0388193
0	61	-0.0372327
0	62	-0.0356853
0	63	-0.0366469
0	0	0.167254
0	1	0.157207
0	2	0.148972
0	3	0.138927
0	4	0.126891
0	5	0.11645
0	6	0.104821
0	7	0.095947
0	8	0.0876927
0	9	0.0810811
0	10	0.0744605
0	11	0.0672799
0	12	0.0609546
0	13	0.0547905
0	14	0.0483117
0	15	0.04452
0	16	0.0427752
0	17	0.0412597
0	18	0.040774
0	19	0.0426802
0	20	0.042314
0	21	0.0421382
0	22	0.0430027
0	23	0.0407425
0	24	0.0378908
0	25	0.0345566
0	26	0.0290586
0	27	0.022955
0	28	0.0165653
0	29	0.0106174
0	30	0.00289668
0	31	-0.00361039
0	32	-0.00933152
0	33	-0.0165321
0	34	-0.0215146
0	35	-0.0283686
0	36	-0.0360353
0	37	-0.042
0	38	-0.0473648
0	39	-0.052054
0	40	-0.0578837
0	41	-0.0611684
0	42	-0.0646569
0	43	-0.0657694
0	44	-0.0661639
0	45	-0.0659663
0	46	-0.0643883
0	47	-0.0636191
0	48	-0.0611469
0	49	-0.062092
0	50	-0.0627223
0	51	-0.0633498
0	52	-0.0651054
0	53	-0.0658517
0	54	-0.0669517
0	55	-0.0674987
0	56	-0.068867
0	57	-0.0713713
0	58	-0.0749966
0	59	-0.0779366
0	60	-0.0823843
0	61	-0.0879379
0	62	-0.0931642
0	63	-0.0963382
0	0	0.127727
0	1	0.117743
0	2	0.110828
0	3	0.103554
0	4	0.0962688
0	5	0.0860757
0	6	0.0762984
0	7	0.0670185
0	8	0.0564885
0	9	0.0465755
0	10	0.0383507
0	11	0.0298923
0	12	0.0202565
0	13	0.0165029
0	14	0.0118237
0	15	0.00742762
0	16	0.00585499
0	17	0.00833523
0	18	0.00997193
0	19	0.0129103
0	20	0.0136317
0	21	0.0161541
0	22	0.0172364
0	23	0.0204178
0	24	0.0200965
0	25	0.0183613
0	26	0.0165856
0	27	0.015857
0	28	0.0122111
0	29	0.00522852
0	30	-0.000673131
0	31	-0.00686769
0	32	-0.0145309
0	33	-0.0215179
0	34	-0.0282267
0	35	-0.0336759
0	36	-0.0385876
0	37	-0.0438288
0	38	-0.0462117
0	39	-0.0490598
0	40	-0.0504628
0	41	-0.0509618
0	42	-0.0513821
0	43	-0.0519208
0	44	-0.0491686
0	45	-0.0466328
0	46	-0.0398092
0	47	-0.0355051
0	48	-0.0325537
0	49	-0.0286132
0	50	-0.0254869
0	51	-0.024387
0	52	-0.0257595
0	53	-0.0240994
0	54	-0.0222006
0	55	-0.0234003
0	56	-0.0261179
0	57	-0.0268446
0	58	-0.0286089
0	59	-0.0306909
0	60	-0.0319221
0	61	-0.0352127
0	62	-0.0387631
0	63	-0.0389344
0	0	0.0796981
0	1	0.0686052
0	2	0.0587125
0	3	0.0510558
0	4	0.0461695
0	5	0.0405789
0	6	0.0375333
0	7	0.0320473
0	8	0.0265092
0	9	0.0194956
0	10	0.0163995
0	11	0.0129415
0	12	0.0114877
0	13	0.0121279
0	14	0.0117374
0	15	0.0100197
0	16	0.0114342
0	17	0.0136185
0	18	0.013406
0	19	0.0100394
0	20	0.0076688
0	21	0.00439692
0	22	0.00278409
0	23	0.00178878
0	24	0.00066906
0	25	-0.00217311
0	26	-0.00401078
0	27	-0.00625271
0	28	-0.00734678
0	29	-0.0109992
0	30	-0.0130841
0	31	-0.0128797
0	32	-0.012542
0	33	-0.013969
0	34	-0.012264
0	35	-0.0119662
0	36	-0.0126489
0	37	-0.0144034
0	38	-0.0162025
0	39	-0.0188262
0	40	-0.018277
0	41	-0.01608
0	42	-0.0163263
0	43	-0.018003
0	44	-0.0214238
0	45	-0.0230416
0	46	-0.0258298
0	47	-0.0235513
0	48	-0.0197789
0	49	-0.0166965
0	50	-0.0175341
0	51	-0.015156
0	52	-0.0152173
0	53	-0.0132689
0	54	-0.0108122
0	55	-0.00883592
0	56	-0.0104828
0	57	-0.0110244
0	58	-0.0112133
0	59	-0.0111416
0	60	-0.0119952
0	61	-0.0123433
0	62	-0.0146259
0	63	-0.0183434
0	0	0.113081
0	1	0.101938
0	2	0.0912578
0	3	0.0825106
0	4	0.0757342
0	5	0.069108
0	6	0.0619926
0	7	0.0539954
0	8	0.045779
0	9	0.038119
0	10	0.0303753
0	11	0.0252008
0	12	0.0211294
0	13	0.0208278
0	14	0.0177447
0	15	0.0161469
0	16	0.014371
0	17	0.0134444
0	18	0.0126035
0	19	0.0127735
0	20	0.0107906
0	21	0.00720881
0	22	0.00487914
0	23	0.00138884
0	24	-0.00100013
0	25	-0.00256236
0	26	-0.00574607
0	27	-0.00969698
0	28	-0.0121564
0	29	-0.0134964
0	30	-0.0153005
0	31	-0.017084
0	32	-0.0181537
0	33	-0.0205147
0	34	-0.0238439
0	35	-0.0244635
0	36	-0.0261536
0	37	-0.0265206
0	38	-0.0272217
0	39	-0.0305289
0	40	-0.0334043
0	41	-0.0347779
0	42	-0.0346765
0	43	-0.0344315
0	44	-0.031357
0	45	-0.0285495
0	46	-0.0244164
0	47	-0.0217243
0	48	-0.0192957
0	49	-0.0171038
0	50	-0.0166031
0	51	-0.0147995
0	52	-0.0134997
0	53	-0.01405
0	54	-0.0148865
0	55	-0.0157079
0	56	-0.0187385
0	57	-0.0202689
0	58	-0.023365
0	59	-0.0274908
0	60	-0.0302252
0	61	-0.0335529
0	62	-0.0348297
0	63	-0.0356845
0	0	0.128202
0	1	0.116441
0	2	0.108297
0	3	0.0981211
0	4	0.0864092
0	5	0.0759979
0	6	0.0663091
0	7	0.0566757
0	8	0.0509001
0	9	0.0468846
0	10	0.0427525
0	11	0.0410115
0	12	0.0388217
0	13	0.0374038
0	14	0.0340854
0	15	0.0328043
0	16	0.030782
0	17	0.0297337
0	18	0.0292117
0	19	0.0278996
0	20	0.0263412
0	21	0.0261835
0	22	0.0254325
0	23	0.0236033
0	24	0.0226675
0	25	0.0193766
0	26	0.0148874
0	27	0.0117866
0	28	0.00854815
0	29	0.00525716
0	30	0.00152197
0	31	-0.000358653
0	32	-0.00458822
0	33	-0.00783104
0	34	-0.012448
0	35	-0.0193267
0	36	-0.0236536
0	37	-0.0322844
0	38	-0.0399335
0	39	-0.0425763
0	40	-0.0454175
0	41	-0.0466935
0	42	-0.0438906
0	43	-0.0424427
0	44	-0.0375519
0	45	-0.0327173
0	46	-0.0292186
0	47	-0.0283238
0	48	-0.0282253
0	49	-0.027816
0	50	-0.0280215
0	51	-0.0297401
0	52	-0.03264
0	53	-0.0361711
0	54	-0.0419835
0	55	-0.0428087
0	56	-0.0472609
0	57	-0.0509513
0	58	-0.053803
0	59	-0.0599996
0	60	-0.0654459
0	61	-0.0706899
0	62	-0.0773339
0	63	-0.0789342
0	0	0.140497
0	1	0.130449
0	2	0.122938
0	3	0.115046
0	4	0.108645
0	5	0.103204
0	6	0.0960211
0	7	0.0878266
0	8	0.0803495
0	9	0.0738112
0	10	0.0706675
0	11	0.0678666
0	12	0.0629984
0	13	0.059502
0	14	0.0560344
0	15	0.0507276
0	16	0.0460709
0	17	0.0447965
0	18	0.0404968
0	19	0.0354744
0	20	0.0294816
0	21	0.0235496
0	22	0.0190814
0	23	0.0144857
0	24	0.00760233
0	25	0.00209172
0	26	-0.00604048
0	27	-0.00919738
0	28	-0.0108618
0	29	-0.0128453
0	30	-0.0130839
0	31	-0.0132753
0	32	-0.0134939
0	33	-0.0141707
0	34	-0.0148984
0	35	-0.0161419
0	36	-0.0132521
0	37	-0.0138924
0	38	-0.0149704
0	39	-0.0166633
0	40	-0.0197127
0	41	-0.0208268
0	42	-0.0221539
0	43	-0.0266004
0	44	-0.031879
0	45	-0.038578
0	46	-0.043165
0	47	-0.0451063
0	48	-0.0497052
0	49	-0.0523712
0	50	-0.0546339
0	51	-0.0583422
0	52	-0.0600698
0	53	-0.0605931
0	54	-0.0629717
0	55	-0.0683519
0	56	-0.0724713
0	57	-0.0780067
0	58	-0.0824591
0	59	-0.085147
0	60	-0.0872342
0	61	-0.0867303
0	62	-0.0901353
0	63	-0.0936092
0	0	0.199291
0	1	0.190343
0	2	0.183389
0	3	0.17567
0	4	0.165366
0	5	0.154517
0	6	0.143718
0	7	0.133511
0	8	0.121951
0	9	0.108661
0	10	0.0965877
0	11	0.0854695
0	12	0.0761756
0	13	0.0649932
0	14	0.0562432
0	15	0.0487025
0	16	0.0412644
0	17	0.0320821
0	18	0.0258032
0	19	0.0202683
0	20	0.014596
0	21	0.0108523
0	22	0.0071009
0	23	0.0043713
0	24	0.00151764
0	25	0.000221116
0	26	-0.00105777
0	27	-0.000836197
0	28	0.000362356
0	29	0.000197962
0	30	0.00156503
0	31	0.00237143
0	32	-2.33093e-06
0	33	-0.00171841
0	34	-0.0022874
0	35	-0.00233416
0	36	-0.00397378
0	37	-0.00512663
0	38	-0.0064009
0	39	-0.00996325
0	40	-0.0154143
0	41	-0.0219218
0	42	-0.0274778
0	43	-0.0349704
0	44	-0.0435436
0	45	-0.0508461
0	46	-0.0574868
0	47	-0.0647871
0	48	-0.0733174
0	49	-0.0800248
0	50	-0.0854587
0	51	-0.0914322
0	52	-0.0981092
0	53	-0.101612
0	54	-0.105139
0	55	-0.107975
0	56	-0.109888
0	57	-0.111658
0	58	-0.112189
0	59	-0.113164
0	60	-0.114802
0	61	-0.115154
0	62	-0.117989
0	63	-0.119284
0	0	0.176524
0	1	0.162958
0	2	0.145956
0	3	0.130422
0	4	0.117308
0	5	0.107554
0	6	0.0983437
0	7	0.0893031
0	8	0.0834597
0	9	0.0722258
0	10	0.059461
0	11	0.0477181
0	12	0.0384937
0	13	0.0304191
0	14	0.0215722
0	15	0.0106967
0	16	0.00341857
0	17	-0.00296363
0	18	-0.00924164
0	19	-0.0134548
0	20	-0.0150188
0	21	-0.0165752
0	22	-0.0178165
0	23	-0.019735
0	24	-0.0238916
0	25	-0.0264272
0	26	-0.024652
0	27	-0.0213158
0	28	-0.0170206
0	29	-0.0128377
0	30	-0.01188
0	31	-0.0107196
0	32	-0.0132091
0	33	-0.0144495
0	34	-0.0133441
0	35	-0.0105344
0	36	-0.00601621
0	37	-0.00489212
0	38	-0.00517975
0	39	-0.00333925
0	40	-0.00403928
0	41	-0.0066879
0	42	-0.0111139
0	43	-0.0134746
0	44	-0.0110901
0	45	-0.00958005
0	46	-0.00988142
0	47	-0.0102982
0	48	-0.0138823
0	49	-0.016974
0	50	-0.0235179
0	51	-0.0325264
0	52	-0.0401072
0	53	-0.0487292
0	54	-0.0595721
0	55	-0.0660194
0	56	-0.0700309
0	57	-0.0690498
0	58	-0.0677992
0	59	-0.0679198
0	60	-0.0691324
0	61	-0.0722394
0	62	-0.0773751
0	63	-0.0805989
0	0	0.229978
0	1	0.217248
0	2	0.201583
0	3	0.184009
0	4	0.165077
0	5	0.148527
0	6	0.132339
0	7	0.116982
0	8	0.103132
0	9	0.0900028
0	10	0.075276
0	11	0.061969
0	12	0.0493674
0	13	0.0372803
0	14	0.0265822
0	15	0.0189705
0	16	0.0152956
0	17	0.0114
0	18	0.00941712
0	19	0.00949023
0	20	0.00498113
0	21	0.00100766
0	22	-0.00702029
0	23	-0.0166151
0	24	-0.022056
0	25	-0.026057
0	26	-0.0263676
0	27	-0.0283085
0	28	-0.0292649
0	29	-0.0324673
0	30	-0.0357133
0	31	-0.0412295
0	32	-0.04929
0	33	-0.0582267
0	34	-0.0674838
0	35	-0.0725732
0	36	-0.0769004
0	37	-0.0769796
0	38	-0.0765879
0	39	-0.07605
0	40	-0.0726984
0	41	-0.0664051
0	42	-0.0599399
0	43	-0.0527925
0	44	-0.046048
0	45	-0.0381879
0	46	-0.0282102
0	47	-0.0183829
0	48	-0.0130453
0	49	-0.00948663
0	50	-0.00843178
0	51	-0.0114946
0	52	-0.0146855
0	53	-0.0201392
0	54	-0.0255058
0	55	-0.0327437
0	56	-0.0381993
0	57	-0.0430821
0	58	-0.0485629
0	59	-0.0517093
0	60	-0.0567244
0	61	-0.0607987
0	62	-0.0624236
0	63	-0.0632027
0	0	0.187431
0	1	0.177472
0	2	0.169492
0	3	0.161626
0	4	0.153486
0	5	0.144657
0	6	0.133685
0	7	0.124015
0	8	0.113305
0	9	0.0987212
0	10	0.0878315
0	11	0.0761243
0	12	0.0664425
0	13	0.0602129
0	14	0.0532016
0	15	0.0472
